,conf,score
0,"(14, 100, 5, 40, 32, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",357.3718263567822
1,"(14, 20, 5, 40, 32, 0, 'adam', 0.1, 'normal', 'linear')",358.67943977115414
2,"(14, 50, 5, 40, 32, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",359.3895808108397
3,"(14, 50, 5, 40, 128, 7, 'Adamax', 0.1, 'normal', 'relu')",360.50828648200337
4,"(14, 50, 5, 40, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'relu')",361.3579475921001
5,"(14, 20, 5, 40, 32, 0, 'adam', 0.1, 'uniform', 'linear')",362.5519551947141
6,"(14, 50, 5, 40, 128, 7, 'Adagrad', 0.1, 'uniform', 'softplus')",363.2974555778706
7,"(14, 50, 5, 40, 32, 0, 'adam', 0.1, 'uniform', 'linear')",364.56655238711414
8,"(14, 20, 5, 40, 32, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",366.7002901753863
9,"(14, 100, 5, 40, 128, 7, 'Adamax', 0.1, 'uniform', 'linear')",366.70916674343755
10,"(14, 20, 5, 40, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",368.0939941039401
11,"(14, 50, 5, 40, 32, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",368.154152864248
12,"(14, 100, 5, 40, 128, 7, 'adam', 0.001, 'normal', 'softplus')",370.75880558656513
13,"(14, 100, 5, 40, 128, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",371.9902122495151
14,"(14, 100, 3, 40, 32, 7, 'Adagrad', 0.1, 'normal', 'relu')",372.31039061239807
15,"(14, 100, 5, 40, 500, 7, 'Adagrad', 0.1, 'normal', 'softplus')",374.4855832981493
16,"(14, 100, 3, 40, 32, 7, 'adam', 0.001, 'normal', 'relu')",375.0940365144786
17,"(14, 20, 3, 40, 128, 7, 'Adagrad', 0.1, 'normal', 'relu')",375.2253124345379
18,"(14, 20, 3, 40, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",375.3794417861185
19,"(14, 100, 3, 40, 32, 7, 'Adagrad', 0.1, 'uniform', 'linear')",376.04335791331516
20,"(14, 100, 3, 40, 128, 7, 'Adagrad', 0.1, 'normal', 'softplus')",376.1660129787053
21,"(14, 50, 3, 40, 32, 7, 'adam', 0.001, 'normal', 'relu')",377.44037583840236
22,"(14, 100, 5, 40, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",377.83555632240467
23,"(14, 50, 3, 40, 32, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",378.01456093816665
24,"(14, 20, 5, 40, 128, 7, 'Adamax', 0.1, 'uniform', 'relu')",378.067367152953
25,"(14, 100, 3, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",378.165570974891
26,"(14, 20, 5, 40, 32, 7, 'adam', 0.001, 'normal', 'relu')",378.33208031522474
27,"(14, 50, 3, 40, 500, 7, 'adam', 0.1, 'uniform', 'softplus')",378.705802863663
28,"(14, 50, 5, 40, 128, 7, 'adam', 0.001, 'uniform', 'softplus')",379.17418851726734
29,"(14, 20, 3, 40, 500, 7, 'adam', 0.1, 'uniform', 'relu')",379.779221696946
30,"(14, 20, 3, 40, 500, 7, 'Adagrad', 0.1, 'uniform', 'relu')",380.6047962524058
31,"(14, 50, 5, 40, 32, 0, 'adam', 0.001, 'uniform', 'relu')",380.7423135781529
32,"(14, 20, 5, 40, 32, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",380.83156859012433
33,"(14, 20, 3, 40, 128, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",380.8504577613394
34,"(14, 20, 3, 40, 128, 7, 'Adamax', 0.1, 'normal', 'linear')",380.9661740782212
35,"(14, 50, 3, 40, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",381.3632329574776
36,"(14, 50, 3, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",381.6691120433984
37,"(14, 50, 3, 40, 128, 7, 'adam', 0.001, 'normal', 'linear')",382.87467291541316
38,"(14, 50, 3, 40, 128, 7, 'adam', 0.001, 'uniform', 'softplus')",383.2870739913813
39,"(14, 50, 5, 40, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",385.5846291805565
40,"(14, 50, 5, 40, 32, 7, 'Adamax', 0.001, 'normal', 'linear')",385.64989496915496
41,"(14, 100, 3, 40, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",385.72542082775715
42,"(14, 100, 5, 40, 500, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",385.96534019717905
43,"(14, 50, 3, 40, 128, 7, 'adam', 0.1, 'uniform', 'softplus')",387.4564558319429
44,"(14, 20, 5, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",388.2593482625906
45,"(14, 100, 3, 40, 500, 7, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",389.1972789032967
46,"(14, 50, 3, 40, 32, 7, 'Adamax', 0.1, 'normal', 'softplus')",389.39827514958097
47,"(14, 20, 3, 40, 32, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",389.42844164986036
48,"(14, 100, 3, 40, 500, 7, 'adam', 0.001, 'uniform', 'linear')",390.68002933525474
49,"(14, 50, 5, 40, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",392.1036886473232
50,"(14, 50, 3, 40, 32, 0, 'Adamax', 0.001, 'normal', 'linear')",392.49775506412993
51,"(14, 50, 3, 40, 32, 0, 'Adamax', 0.1, 'normal', 'linear')",392.49930229129797
52,"(14, 20, 3, 40, 128, 7, 'adam', 0.001, 'uniform', 'softplus')",392.6408292444749
53,"(14, 50, 3, 40, 32, 7, 'Adamax', 0.001, 'uniform', 'relu')",393.1515520532453
54,"(14, 100, 5, 40, 32, 0, 'adam', 0.001, 'uniform', 'relu')",393.21997801172927
55,"(14, 20, 3, 40, 128, 7, 'adam', 0.1, 'normal', 'relu')",394.067731527775
56,"(14, 100, 3, 40, 128, 7, 'adam', 0.1, 'normal', 'relu')",394.1519721229834
57,"(14, 100, 3, 40, 128, 7, 'adam', 0.1, 'lecun_uniform', 'relu')",394.1723179453188
58,"(14, 50, 5, 40, 500, 7, 'adam', 0.001, 'uniform', 'linear')",394.81339167064317
59,"(14, 50, 3, 40, 500, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",394.82756165121793
60,"(14, 50, 3, 40, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",395.1034650271351
61,"(14, 20, 5, 40, 128, 7, 'adam', 0.1, 'uniform', 'linear')",395.32952721342076
62,"(14, 50, 5, 40, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",396.45657684864904
63,"(14, 100, 5, 40, 128, 7, 'adam', 0.1, 'uniform', 'relu')",397.5387180841915
64,"(14, 50, 5, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",398.1588568645369
65,"(14, 50, 3, 40, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",398.3974582764549
66,"(14, 100, 3, 40, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'linear')",398.982832877021
67,"(14, 100, 3, 40, 128, 0, 'adam', 0.1, 'normal', 'linear')",399.3968965503879
68,"(14, 20, 5, 40, 128, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",400.037258440403
69,"(14, 50, 3, 40, 32, 7, 'adam', 0.1, 'normal', 'relu')",401.28078624700476
70,"(14, 20, 3, 40, 128, 0, 'adam', 0.001, 'lecun_uniform', 'linear')",401.3446757018221
71,"(14, 20, 3, 40, 32, 7, 'Adamax', 0.001, 'uniform', 'linear')",401.4046554411665
72,"(14, 50, 3, 40, 128, 0, 'adam', 0.1, 'normal', 'linear')",401.4216458844239
73,"(14, 50, 3, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",402.10273549538016
74,"(14, 100, 3, 40, 32, 7, 'adam', 0.1, 'normal', 'relu')",402.62977165354266
75,"(14, 50, 5, 40, 128, 0, 'adam', 0.001, 'normal', 'linear')",402.8352697936981
76,"(14, 100, 5, 40, 128, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",402.9503760555412
77,"(14, 50, 3, 40, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",403.40276411692537
78,"(14, 20, 5, 40, 128, 0, 'Adamax', 0.1, 'uniform', 'linear')",404.08184377444616
79,"(14, 100, 5, 40, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",404.63758238870753
80,"(14, 20, 3, 40, 500, 7, 'adam', 0.001, 'normal', 'linear')",404.7624869905793
81,"(14, 20, 5, 40, 500, 7, 'adam', 0.001, 'uniform', 'relu')",404.9084494479372
82,"(14, 20, 5, 40, 500, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",405.15944288147114
83,"(14, 20, 5, 40, 128, 7, 'Adamax', 0.001, 'uniform', 'linear')",405.45724302654367
84,"(14, 100, 3, 40, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",406.0728514190097
85,"(14, 20, 5, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",406.77588637999565
86,"(7, 20, 5, 40, 500, 7, 'Adamax', 0.1, 'normal', 'relu')",406.8053769373488
87,"(7, 100, 3, 40, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",407.36364299232304
88,"(7, 20, 5, 40, 500, 7, 'Adamax', 0.1, 'lecun_uniform', 'relu')",407.49287719938286
89,"(7, 50, 5, 40, 500, 7, 'adam', 0.1, 'normal', 'softplus')",408.30073040474673
90,"(14, 20, 5, 40, 500, 7, 'adam', 0.001, 'uniform', 'softplus')",408.4821665237541
91,"(7, 20, 5, 40, 32, 7, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",408.55044156637007
92,"(14, 20, 5, 40, 500, 7, 'adam', 0.001, 'normal', 'relu')",408.61673549183774
93,"(14, 20, 3, 40, 500, 7, 'adam', 0.001, 'uniform', 'linear')",409.1864155990577
94,"(7, 20, 5, 40, 32, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",409.4000701078876
95,"(7, 50, 5, 40, 500, 7, 'adam', 0.1, 'uniform', 'linear')",409.69042145813785
96,"(14, 50, 5, 40, 500, 7, 'Adamax', 0.001, 'normal', 'softplus')",410.32040424782724
97,"(7, 100, 3, 40, 500, 7, 'adam', 0.1, 'normal', 'softplus')",410.41278782607145
98,"(7, 50, 3, 40, 128, 7, 'Adamax', 0.1, 'normal', 'softplus')",410.41296429923614
99,"(7, 20, 3, 40, 500, 7, 'adam', 0.1, 'lecun_uniform', 'relu')",410.64398448182055
100,"(14, 100, 3, 40, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'relu')",410.9260230940349
101,"(7, 50, 3, 40, 500, 7, 'Adamax', 0.1, 'normal', 'relu')",410.92671502891045
102,"(7, 20, 3, 40, 128, 7, 'Adamax', 0.1, 'uniform', 'softplus')",411.0521711995303
103,"(7, 50, 3, 40, 500, 7, 'Adamax', 0.1, 'normal', 'linear')",412.07416958486743
104,"(7, 100, 3, 40, 32, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",412.1794709732058
105,"(7, 100, 5, 40, 500, 7, 'adam', 0.1, 'uniform', 'softplus')",412.65788648615865
106,"(14, 20, 3, 40, 32, 0, 'Adamax', 0.001, 'normal', 'linear')",412.81988655707823
107,"(7, 20, 5, 40, 500, 7, 'adam', 0.1, 'normal', 'linear')",412.86294596182165
108,"(7, 100, 5, 40, 500, 7, 'Adagrad', 0.1, 'uniform', 'linear')",412.8794996293883
109,"(7, 100, 5, 40, 128, 7, 'Adamax', 0.1, 'lecun_uniform', 'linear')",412.9095084301406
110,"(7, 20, 5, 40, 32, 7, 'adam', 0.001, 'uniform', 'softplus')",413.2253742042974
111,"(7, 20, 5, 40, 500, 7, 'adam', 0.1, 'uniform', 'relu')",413.43254619321414
112,"(7, 100, 5, 40, 32, 7, 'Adamax', 0.1, 'normal', 'softplus')",413.4344333987323
113,"(7, 20, 5, 40, 128, 7, 'adam', 0.1, 'uniform', 'relu')",413.44281968726864
114,"(7, 20, 3, 40, 500, 7, 'adam', 0.1, 'normal', 'softplus')",413.4540649873148
115,"(7, 100, 3, 40, 128, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",414.3888833083348
116,"(14, 100, 5, 40, 32, 7, 'Adamax', 0.1, 'uniform', 'linear')",414.4067351564606
117,"(14, 20, 3, 40, 500, 7, 'adam', 0.001, 'uniform', 'softplus')",414.97716486963304
118,"(7, 100, 3, 40, 32, 7, 'Adagrad', 0.1, 'uniform', 'softplus')",415.08684271884084
119,"(7, 20, 3, 40, 32, 7, 'Adagrad', 0.1, 'uniform', 'linear')",415.7302025967251
120,"(7, 20, 3, 40, 32, 7, 'Adamax', 0.1, 'uniform', 'relu')",415.9538557714594
121,"(7, 20, 3, 40, 32, 7, 'adam', 0.001, 'normal', 'relu')",415.9965125821715
122,"(7, 20, 3, 40, 32, 7, 'adam', 0.001, 'uniform', 'softplus')",416.20745985563883
123,"(7, 50, 3, 40, 128, 7, 'adam', 0.001, 'normal', 'relu')",416.265129982804
124,"(7, 50, 5, 40, 500, 7, 'Adagrad', 0.1, 'uniform', 'linear')",416.39818744447876
125,"(7, 20, 5, 40, 128, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",416.64175321645945
126,"(7, 50, 3, 40, 128, 7, 'Adagrad', 0.1, 'normal', 'linear')",416.6939671846327
127,"(14, 20, 3, 40, 128, 7, 'Adamax', 0.001, 'normal', 'relu')",416.8246024722896
128,"(7, 100, 5, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",416.9110636032958
129,"(7, 20, 5, 40, 500, 7, 'Adagrad', 0.1, 'normal', 'linear')",417.00929197006815
130,"(14, 50, 3, 40, 500, 7, 'Adamax', 0.001, 'uniform', 'softplus')",417.3952499070434
131,"(7, 100, 5, 40, 32, 7, 'Adamax', 0.001, 'normal', 'linear')",417.5331388174242
132,"(7, 50, 3, 40, 128, 7, 'adam', 0.001, 'normal', 'linear')",417.58627424759743
133,"(7, 100, 5, 40, 128, 7, 'Adamax', 0.001, 'uniform', 'softplus')",417.7736367810006
134,"(7, 50, 3, 40, 128, 7, 'adam', 0.001, 'uniform', 'linear')",418.1491841723023
135,"(7, 50, 5, 40, 32, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",418.2754787892614
136,"(7, 50, 3, 40, 128, 7, 'adam', 0.1, 'uniform', 'softplus')",418.4503959417792
137,"(14, 50, 3, 40, 128, 7, 'adam', 0.1, 'normal', 'relu')",418.5423160869491
138,"(7, 50, 3, 40, 500, 7, 'Adagrad', 0.1, 'uniform', 'linear')",418.56762594739075
139,"(7, 100, 3, 40, 500, 7, 'adam', 0.001, 'uniform', 'softplus')",418.73704967174376
140,"(7, 100, 3, 40, 32, 7, 'Adamax', 0.001, 'normal', 'softplus')",419.00843233597516
141,"(7, 100, 3, 40, 500, 7, 'adam', 0.001, 'normal', 'softplus')",419.26343717285783
142,"(7, 100, 3, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'linear')",419.2861414712743
143,"(7, 50, 5, 40, 500, 7, 'adam', 0.001, 'normal', 'relu')",419.6838448672929
144,"(7, 100, 3, 40, 500, 7, 'adam', 0.001, 'normal', 'linear')",419.81869903840675
145,"(7, 100, 3, 40, 32, 7, 'Adamax', 0.1, 'normal', 'relu')",419.85972193685734
146,"(14, 100, 3, 40, 128, 7, 'adam', 0.1, 'uniform', 'relu')",420.3001433065225
147,"(7, 20, 3, 40, 128, 7, 'adam', 0.001, 'normal', 'linear')",420.40138156523517
148,"(7, 100, 3, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",420.518597270657
149,"(14, 50, 3, 40, 32, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",421.2582530091507
150,"(14, 50, 5, 40, 128, 0, 'Adamax', 0.1, 'normal', 'linear')",421.329836789927
151,"(7, 20, 3, 40, 32, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",421.52770942844734
152,"(7, 20, 5, 40, 128, 7, 'adam', 0.1, 'normal', 'linear')",421.715557105069
153,"(7, 50, 3, 40, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",421.889850955831
154,"(14, 50, 5, 40, 32, 7, 'Adagrad', 0.001, 'normal', 'relu')",423.0220500244093
155,"(14, 20, 5, 40, 128, 0, 'adam', 0.001, 'lecun_uniform', 'linear')",423.7775119379528
156,"(14, 100, 3, 40, 500, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",424.09452481215015
157,"(7, 100, 5, 40, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",424.7290190831475
158,"(7, 20, 5, 40, 500, 7, 'adam', 0.001, 'uniform', 'relu')",425.69901360630047
159,"(7, 20, 5, 40, 128, 7, 'adam', 0.1, 'normal', 'relu')",425.7058729419705
160,"(7, 20, 5, 40, 500, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",426.38349822851956
161,"(7, 20, 3, 40, 500, 7, 'adam', 0.001, 'lecun_uniform', 'softplus')",426.3881431127181
162,"(7, 20, 5, 40, 128, 7, 'Adamax', 0.001, 'normal', 'linear')",426.75203399779775
163,"(7, 100, 5, 40, 32, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",427.49175634669103
164,"(7, 20, 5, 40, 32, 7, 'Adamax', 0.1, 'uniform', 'linear')",428.17470269309393
165,"(14, 100, 3, 40, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",428.20951448311024
166,"(7, 20, 3, 40, 128, 7, 'adam', 0.1, 'normal', 'relu')",428.34665450112493
167,"(14, 50, 5, 40, 128, 7, 'Adagrad', 0.001, 'normal', 'softplus')",429.0354177912299
168,"(14, 100, 5, 40, 500, 7, 'Adagrad', 0.001, 'uniform', 'softplus')",429.7096686997104
169,"(7, 20, 3, 40, 500, 7, 'adam', 0.001, 'normal', 'relu')",430.7975624213025
170,"(7, 50, 5, 40, 32, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",430.8171626549882
171,"(14, 50, 3, 40, 128, 7, 'Adagrad', 0.001, 'normal', 'linear')",431.03582344026404
172,"(14, 50, 5, 40, 128, 7, 'Adagrad', 0.001, 'uniform', 'relu')",431.4837072394132
173,"(14, 20, 3, 40, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",432.49414886169654
